Comment ID,Comment,Harm score,Post themes,Background music / audio 
7290013412385832960,Plz drop a skincare routine!!,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289312872944222208,thank you ♥️,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289466345216902144,love u Spencer never change girlie 🥰,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289640165613586432,i love you so much spencer🩷thank you,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290036768731351040,"Spencer, can you make a vid abt habits that help self love grow ? Thank youuu💓💓",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7291107442611914752,I love youuu,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290300122947848192,"My dads mom is very rude about how small me, my brother, and my mom are. She says we should eat more can I have some advice?",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290195684845440000,i love spencer,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290118774958392320,"my uncle and me were talking about newfoundlanders and I said \\""We don't have enough space in our house for one\""\""he said \""\""No because theres already you\""\""",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7353580735854904320,Why do people do this 😭like why is MY Body your business,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290940614517276672,Every relative in my family…,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7294701205426816000,you r so prettyyyyy x,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7292732369222746112,your eyes are so beautiful xx,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290077287537409024,My uncle still lives at his parents (66) and um he has the AUDACITY to comment every freaking year. so thank you girly🥰,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7293042466088729600,thank you ❤️,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289205024784384000,thank you so much this helped me a lot 🫶,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289905732064673792,"\\""you're going for seconds?😨\""\""",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7290838911524289536,"I'm asian & already known as rude to stand up for myself,so before everyone attacks me in the table,I just found a better way",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289309233543116800,OMG WHERE DID YOU GET THAT SWEATER IM IN LOVEEEEE,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7297187832170689536,I love you! thankyou so much Spencer 🤍,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289357233606033408,its always my grandma,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7289275891762873344,My relatives always say I am so pretty and beautiful 😊😊😊,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7336174962774195200,They always disappoint and dismiss you when you mention your concern’s.,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7441610972312158208,"I have been 2 weeks in my job and noticed I'm the only hispanic woman. I am focused & get comments I am so quiet. I started to think I was offered low pay, & I am not included most times.. I quit",0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7476047829937438720,Woooow,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7390105441994686464,Thank you for speaking up! We need more people like you.,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299537340283043840,Love you for speaking up❤️,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7423584071367589888,This is my third job and this is happening to me by my boss now. She asked if I was an immigrant and then didn’t let me start orientation until it was confirmed. Now she treats me like shit everyday.,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7308184445897901056,"i’m so sorry this happened to you, this is so prevalent as a POC, we deserve to take up space and be vocal.",0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7405318906531363840,I deal with this shit all the time at work thanks for speaking out and standing up for what’s right!🥰,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7308954888496446464,Go somewhere else and then sue them ✨,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7307524846887878656,this is so horrible😭im sorry this happened to u korie! YOURE AMAZING & will go to better places!,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299204877031770112,"“Okay, can I get that in writing?”",0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299281996650416128,so sorry you had to go through that 😭😭😭😭,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299532615978385408,"i’m so sorry, this isn’t okay, is there any way you can contact HR about this? this kind of thing CAN’T be legal?",0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299200746049715200,ugh i’m so sorry i can’t believe you still have to go through this:/ i hope someone even higher up sees this and teaches them a lesson😑,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299262132801126400,this is awful i’m so sorry korie :(,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299192928198278144,im sorry babes :( that’s so unfair to you and for them to enable that kind of environment is 🚩,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7403927819929175040,🫂,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299537305546177536,People are so disgusting,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299193513381561344,saying you need thicker skin is insane because it’s really just that people should not say this shit especially in a work environment ?? i’m so sorry,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7300248568610275328,disgusting!! im sorry u’re going through this :(((,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299192922355646464,Sorry you learned this at an early age. Bigots who aren’t self aware are the hardest to deal with. White isn’t a race it’s an absence of culture.,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7333736189045949440,These people are not our friends lmao,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7299306138007847936,WTFFF. Im so sorry dude. Disgusting,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7440360294239550464,🥰🥰🥰,0.5,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7465335311058255872,I'm sorry this happened. the older generations have suffered with this forever...I was hoping the new generations would be ready to attack this as we had done. know they are speaking about you also,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7463339581871570944,🤣,0.5,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7449896719242627072,why do people always come after us??? sheesh,0,"Girl, personal experience, racism, raising awareness","Yes, normal voice"
7451086707630259200,I love megan,0,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7437525917008675840,🥰🥰🥰,0.25,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7398120229376082944,Meghan You are my 10/10. My friend Mattia Gava said that you aren't 10/10 but he Is gay so.....,0,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7353068392846295040,everyone has body dismorphia…,0.5,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7418782096682353664,she has Adams apple.,1,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7354147813922898944,It doesn’t make sense that she doesn’t identify with it when she spent hundreds of thousands on surgeries…..,0.5,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7354920329167206400,Her strengths was her mind and intelligence? 🤣,0,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7447705548025233408,When she played Transformers she didn't have any surgeries and she looked great.,0,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7437264570059702272,😂😂😂,0.5,"Girl, celebrity, body image, personal experience","Yes, normal voice"
7376016436655144960,No way u guys are in 8th grade I thought y’all will be like in 10th or 11th,0.5,,
7375633559795730432,I’m so nervous for High School 😭😭😭,0,,
7375693786029177856,americas school yrs r so confusing,0,,
7375606759454622720,High school will be fun if you make it fun!! I’m getting done my first year of high school and it was sm fun!!,0,,
7382692807972964352,it ok i am too,0,,
7375923926792651776,U GUYS THE SAME AGE AS ME???,0,,
7375810062097038336,Your gonna love it I was a freshman now I’m a sophomore it’s so fun The future belongs to those who believe in the beauty of their dreams so don’t give up on them,0,,
7375597898687661056,Earlttt,0,,
7376739661718669312,wait i'm older ?,0,,
7375655108711873536,High school is so much fun! I'm finishing my first year if hs and it was one of my favorite years 😋,0,,
7375661178804781056,❤,0,,
7376182846204216320,I thought u guys would be graduating 🎓,0,,
7376816885167539200,I'm about to be a senior and I'm so excited and nervous 😭,0,,
7376863402620451840,🥳🥳,0,,
7380997615745874944,No way y’all my age,0,,
7375980458851584000,Sophomore yearr here I come,0,,
7375630258399134720,real,0,,
7375603736725913600,Hi,0,,
7376003152804198400,Sameee❤️,0,,
7376034580941422592,10th grade 😓,0,,
7377959337815457792,But make your high school year fun,0,,
7376000641091026944,you guys are gonna love highschoollll,0,,
7375596955232471040,earlyyy,0,,
7378211672886214656,no way im older,0,,
7377105467107459072,Cute,0,,
7428924373299712000,I song this song at my graduation for middle school 🥲,0,,
7375597220982521856,Same,0,,
7397796013588857856,9th grade isn’t bad just be on top of your classes and download duolingo for Spanish or French.,0,,
7375675217953505280,@S🎀,0,,
7376023318129164288,@‘indyy 💫 ima make this,0,,
7459019161588562944,🥰🥰🥰,0,,
7377150315763598336,@Hailey🔛🔝,0,,
7375656515774316544,10 grade here I come,0,,
7375598384260249600,I am going to 8th grade!!,0,,
7375610739107712000,Remember your penny boards,0,,
7382680441382435840,There’s no way yall are like 15 or 16,0.5,,
7377933017568479232,High school here I come,0,,
7381695784893663232,I thought y’all were like 16,0.25,,
7387513008359310336,"In my experience, my brain is right. The times in life I've lost a lot of weight, friends began inving me to things I'd never been included in before.",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7387398940859761664,"WOW THAT IS SO TRUE!! I love your content!! ❤️Beauty standards are way more strict than 40 years ago. At least in Europe, with the use of social media 😔😔😔and viral tv shows etc",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7447870139200865280,yes,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7394264091890958336,"Lucie, I think you are many people’s saving grace right now. Thank you for explaining this and validating us all 🫶",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7390091897580126208,I really appreciate your content. It has helped me.,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7387376568941084672,I wish it was true for me 😭😭😭😭,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7388761426883675136,But like legitimately…it’s not safe.,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7396972862336387072,Having emotionaly unavailable parents that made you feel in worthy,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7404583324154561536,Thank you so much doc and may God Almighty bless you and your family for curing me of genital herpes virus I really appreciate you @Dr Osemota,0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7389338148112941056,"My ex-husband drove me to severe anorexia and body dysmorphia. I've gained a lot of weight since divorce, and I'm terrified to see people from my past. You're totally right.",0,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice"
7448693025486899200,Me too ❤️😭,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7446285311582290944,you look like Adriana Limas daughter!!,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430542741077617664,R u Persian,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430529675863539712,early,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7435598458101335040,Realll,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7433010692334551040,🥰🥰🥰,0.5,"Girl, personal experience, race, raising awareness","Yes, special effect"
7440773873161158656,😁😁😁,0.5,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430547472844900352,early??,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430870195760168960,All Middle Easterns are white,0.25,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430727652703538176,you look a bit like young sandra bullock,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7448234234576486400,No middle eastern is black lol darkest thing is tan,0.5,"Girl, personal experience, race, raising awareness","Yes, special effect"
7435772685311558656,how are u white? persians are asian?,0.25,"Girl, personal experience, race, raising awareness","Yes, special effect"
7431922424025482240,love how diverse us iranis are,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7432014878301697024,they think all middle eastern are like gulf arabs 😭,0.25,"Girl, personal experience, race, raising awareness","Yes, special effect"
7432766399846513664,I don’t really understand why people from Europe become shocked when they see an white Arab like most of Levantine people are white,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430530068642803712,thirdd,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430578016550061056,🤔😱✨✨,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7460149051461421056,This was hard for me to overcome when i was in 8th grade lmao. I had a very difficult time accepting that I was white 😭 was fighting for my LIFE as a “pale olive”,0.25,"Girl, personal experience, race, raising awareness","Yes, special effect"
7430578016550061056,🤔😱✨✨,0,"Girl, personal experience, race, raising awareness","Yes, special effect"
7456869105167139840,I don't like makeup 💄💄💄,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440528802788161536,Two of the most iconic girlies🫶🏼💗 loooove the makeup 🤩,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7458622958845721600,blue eyeshadow omg fire,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440916692547091456,THE COLLAB WE DIDNT KNOW WE NEEDED,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440772794214040576,makeup is art,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440789341137633280,"I love that every single video using this audio is that people, doing makeup from the very light to the very heavy one🥰",0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440736757514403840,follow me🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440526719784305664,I don't think I've ever been early!! omg,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440573003848678400,Amanda Pynes with dark hair 😍,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440803303414693888,How to do that smudge thing 😩😩 i love that technique so muchhhh,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440589359918777344,the best 😂,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7459385725161073664,"i agree with her...we are beautiful ...all women,all humans are beautiful ...we don,t really need makeup...but respect for whom they like makeup",0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7460994798904883200,exactly,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7457597941911321600,So gorgeous,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440779458364062720,How do I know this lady ?,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7452937886096640000,My fav duo 🥹💗,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440531262756537344,so early 🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440563608414945280,😂😂😂 love it 😍,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440526063854321664,First!,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7459855214561772544,"exactly ladies 😂, you both are right 😂",0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7448891269688279040,هاي الثانية تشبهه نارين بيوتي,,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7456033651060608000,تشبه نارين!,,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440547301242126336,Iconic duo,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440817560054679552,هذي مو اللي كانت مع ساره ؟,,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7445670600096663552,"Боже, красотки🔥😻",,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440555594350856192,ate,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440542005283174400,Hahaha 😂😂,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7457582712863308800,for real?????mann....,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7441974804049593344,Make-up is ART.🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7459739800699238400,"i love these girls so much, have not seen you for years",0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440802508274483200,"@Jun\\"" let's do this broo""",0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440526917012897792,incredibly early lol,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440531947024843776,iconic lol,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7441278887978745856,🥰🥰🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7441204431545679872,😂,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440739822962147328,😳😳😳,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7460009382542065664,😂😂😂,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440697123865823232,😂😂😂😂😂,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7460075290707689472,❤️❤️❤️,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7449123586353024000,🥺,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440669144277318656,😂😂♥️♥️♥️✨,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7459365355774083072,😭😭😭,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440681895493171200,🥺🥺🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7448985743185707008,@Kytuk,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7455468873455123456,😭😭😭,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7442076352796835840,🥰🥰🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440531515266252800,Ate!,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7457298087943865344,"@Dr. Imane Tarib, MD 🇲🇦🇺🇸",0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7441703138979169280,🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7460115716941266944,@￶,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440879552781598720,now I'm going to block you...,0.5,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440724263890467840,I love makeup but I agree with some of her points! It really can be damaging to the skin and some women can’t even go 10 minutes without it because they are insecure about their face,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440614309670257664,I don't get it why people make videos doing make up using this sound (not hate),0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440845857371359232,Wait but it’s true that’s is poison though 😵‍💫,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440759017477505024,Tell them to stay away from makeup so that we can have it all to ourselves and less demand means cheaper🥰,0,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7441192231639921664,"l \\""think\""\"" that girl from this soundtrack desperately wants to have a make-up skill.",0.5,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
" don't be shy 😏""",,,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7451589892184257536,Mr beans daughter 😲,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7460855544614667264,Makup is original for the clouwn. Are you that angry?,0.25,"Friends, girls, beauty, makeup, personal opinion, skit","Yes, special effect"
7440930191793341440,Regena reposted omg,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441537776547678208,spell regena backwards,0.5,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441122223677278208,and she isn't even verified,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440931911839826944,She reposted 😳,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7451241481194865664,REGENA REPOSTED😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440974582850977792,REGENA REPOSTED,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7447596267562270720,YET SHES STILL NOT VERIFIED,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7455770782233395200,She’s Jamaican 😭,0.25,"Girl, personal opinion, comedy, skit","Yes, special effect"
7453150168650726400,And then realises it is getting banned soon😳,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7442022415142701056,regena reposted,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441052197323309056,am I the only one that country that sentence because it doesn't make sense,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440976971691739136,Regina backwards got me tho....,0.5,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441260366448345088,Regina put ur vid on her snap story😭😭,0.25,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441041021875763200,I love regena sm,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440935872839944192,SHE REPOSTED!!!!😝😝😝,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7454709189861753856,who see this on 2025,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441290141488301056,uhm central cee?,0.25,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441000471097182208,Tallulah is in UK and she has 5.smth million followers tho?,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441127001014696960,I thought she was in south Africa 🇿🇦,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440929408460652544,HELP,0.25,"Girl, personal opinion, comedy, skit","Yes, special effect"
7444200858709017600,i love her vids...she's the best,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441882753262355456,REGENA REPOSTED YALL,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441107838887299072,REGENA reposted😭,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7451931285138327552,such a big fan ☺️☺️,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448621006522792960,Beyonce preparing,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7443233788182707200,Me after eating something spicy:,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7446860695109944320,the fact that only america will be banned from tiktok but not the uk,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441065923253945344,SHE RPOSTEDDDDDD,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441658199684710400,what about ezekielthe1st?,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441078991891154944,Regena reposted lol,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440937847719643136,she reposted,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7446023212293702656,Central cee Ezekielthe1st smarshyyyy have left the chat,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448694158354856960,Regena reposted,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7444859697611505664,Regena reposted,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448969131460838400,REGENA REPOSTED,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441060694675668992,REGENA REPOSTED,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7453186837929266176,LIVELAUGHLOVEREGENA,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441047517536486400,The is me when I crash out😂😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7458512948571750400,Ur in the uk??,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441325653993094144,no it's Ezekiel the first and he also follows her,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441647330241822720,what about ed Sheeran,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7456582917964498944,"Ok but 2 things. I thought she lived in America 2. Wait is she rly Jamaican. And one more thing, not FROM the uk they mean that lives in the uk",0.25,"Girl, personal opinion, comedy, skit","Yes, special effect"
7453186837929266176,LIVELAUGHLOVEREGENA,0.5,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441047517536486400,The is me when I crash out😂😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7458512948571750400,Ur in the uk??,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441325653993094144,no it's Ezekiel the first and he also follows her,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7452744412365224960,She's at 3.2 MIL RN,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440933212795175936,haha😂😂😂😂😂😂😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448759527372358656,Sumoseye ☺️,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448146579141642240,hahhahaha😂😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7450735253892958208,I thought she was Nigerian,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7457979322692844544,I thought she was from Jamaica 🇯🇲,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7451698895668737024,no she is reacting to the sour sweet,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441090490068830208,She's from Jamaica 🇯🇲,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441369787597374464,Dang😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440969878275697664,its giving underrated hijabi😭,0.5,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440945340247296000,ikr one of my friends look like her and people keep shouting somesye in class😂😂😂😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7444194155062476800,💕,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448575290442006528,☺️☺️,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441129944568658944,@Josiah✨🎱⚔️,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7445613310408722432,SHE REPOSTED,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441071436037406720,Guys she said ONE OF not THE MOST followed,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441122019901177856,Not her reposting 🫢,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7454313220813669376,She follows me😮,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441128485848417280,SHE REPOSTED🥳🥳🥳,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440970344787723264,That fact she isn’t verified yet is CRAZY,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441152941337673728,I watched this video yesterday 🙏😭,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440931536755833856,@🍂Izzy🍂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7440976372984498176,what about ezekeilthe1st,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441208060976070656,@𝐑𝐄𝐆𝐄𝐍𝐀 please respond,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7459706652440115200,Bro she deserves it she’s amazing,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7441103694910865408,The fact she reposted as well,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7457983209818588160,😂,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7456124814475264000,❤️❤️❤️,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448723480096489472,is she british?...,0.25,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448721328863084544,REGENA REPOSTED,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7452520756813726720,@𝐑𝐄𝐆𝐄𝐍𝐀 reposted,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448762359144678400,Central cee ?,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
7448692703946327040,Merry Christmas,0,"Girl, personal opinion, comedy, skit","Yes, special effect"
